"","SRR13836080","SRR13836083","SRR13836084","SRR13836072","SRR13836096","SRR13836087","SRR13836060","SRR13836071","SRR13836058","SRR13836094","SRR13836073","SRR13836091","SRR13836086","SRR13836066","SRR13836063","SRR13836092","SRR13836174","SRR13836161","SRR13836175","SRR13836156","SRR13836177","SRR13836164","SRR13836138","SRR13836131","SRR13836147","SRR13836176","SRR13836143","SRR13836148","SRR13836145","SRR13836160","SRR13836167","SRR13836137","SRR13836133","SRR13836155","SRR13836135"
"Clostridiaceae_bacterium_Marseille_Q4143",0,0,0.000120267347112471,0,0,0,0,0,0,0,0.000149103322972823,0,8.62361764876e-05,0.000810676967357212,0,0,0,0,0.00025875848531888,0,0,0,0,0,0,0,0,0,0,0.000470523294342346,0.00137880511030731,0,0,0,0
"Parasutterella_SGB9260",0,0,0,0,0,0,0,0.00279600042270929,0.000899958760579035,0,0.00667553595009822,0.000110958322869077,0,0,0.0750196142579944,0,6.19694431402979e-05,0.000285223810976357,0.000104548306057997,0.000106153253442479,0.0131267286780045,0.0164936540154797,0,3.80134870433751e-05,0,5.72368616169234e-05,0.0492841336824826,0,0.000729599945306447,0.228087090181657,4.44449752766855e-05,0,4.19032721193092e-05,0.000204068854866051,7.60311050685072e-05
"GGB33469_SGB15236",0.000830677825074922,0.00618890122635513,0.000501205650761406,0,0,0,0,0,0,0,0.000680112532227509,0,0,0,0,0,0.00861794908670364,0,7.25458150791434e-05,0,0,0,0,0,0.014429430745799,0,0,0,0,0,0,0,0,0.0441410552155164,0
"Turicibacter_bilis",0.00025848709579379,0,0.000110099533131054,0,0,0,0,0,0,0,0.000391865678747916,0,7.8288087584306e-05,0.00201410386968758,0,0,0,0.000109480508760942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100784903578204,0
"GGB79734_SGB15291",6.38936034357216e-05,0.00240807899775553,0.000427018766596771,0,0,0.000182448028995632,0,0,0,0,0.00243883032359202,0,0.00242163209623825,0,0,0,0.000445424757313644,0,0,0,0,0.00136306397221386,0,0,0.000288386608329698,0.00264834670511328,0.0134330371854508,0,0.000977220304106741,0.00147811726774787,0.010709591176305,0.00192107691982634,0,0.00193900682759168,0
"Hydrogenoanaerobacterium_saccharovorans",0.000330351121033125,0,0.000192943129986469,0,0,0.000238889616465648,0,0.000353296268499315,0,0,0.00110829023774485,0.000218783385052422,0.00365807406855334,0.00177621832381309,0,0,0,0,0,0,0,0.00383245181096658,0,0,0.00118310240953285,0,0,0.00438281396805985,0,0,0.000525196983031249,0,0.00884563569732825,0,0
"Desulfovibrio_piger",0,0,0.0205761454459692,0,0,0,0,0,0,0,0,0,0,0,0,0.0198348002718462,0.00220280556288475,0.000825910241019607,0,0,0,0,0,0,0,0,0,0,0,0,0.0432487610749216,0,0,0,0
"Blautia_luti",7.6845324311629e-05,0,0,0,0,0,0,0,0,0,0,0,0.000960021941236506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203417562146502,0,0,0
"Oscillibacter_sp_ER4",0.0438349399121892,0.116295222917373,0.0850579903234939,0.00403083768677156,0,0.00545618085225122,3.53638740299277e-06,0.00121801657468596,1.60760960228909e-05,0,0.053212753815747,0.00437670127130491,0.180069964063062,0.00118311641228498,5.38217067907986e-05,0.000153046255301387,0.0575792345760895,0,0.00109685376943672,9.28057955870444e-05,0.0238664995582915,0.0378375635797101,0.000172462430788215,0.000594110729228692,0.21514269543589,0,0.0722178148160263,0.000397019160896413,0.00120656893869807,0,0.0511053681991762,0.109234539792825,0.000717568883992664,0.00698296269930145,0.00206358584766319
"Clostridiaceae_bacterium_Marseille_Q4145",3.25151099795367e-05,0,0,0,0,0,0,0,0,0,0,0,2.57153641497639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441471533434137,0.00399408539281737,0,0,0
"Clostridiales_Family_XIII_bacterium_BX16",0,0.000327540843283984,0.000645950662446914,0,0,8.27391689851855e-05,0,0.00595055436000286,0,0,0,0.00204786945037534,0,0.00688760443463857,0,0,0,0,0,0,0,0.00027388446315766,0,0,7.53097376216349e-05,0,0.000658724081889399,0,0,0,0,0.000693817834849003,0,0,0
"GGB4578_SGB6328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511992529941542,0,0.00246662996853153,0,0.0159756540107171,0.00563748953998217,0,0,0.000501430011164833,0,0.000115045024533344,0,0,0,0,0,0,0.0328737926603907,0
"GGB9713_SGB15249",0.00135201898845391,0.0747632926642418,0.000920538767104035,1.8987516064741e-05,0,0.0025491526611235,0,0,0,0,0.0138027220580884,0.00184759254162059,0,0,0,0,0.0378400631847104,0,0.0189021801941418,0,0,0,0,0,0.167949798658863,0,0.0517504270644515,0,0.000407103905467905,0,3.0986037902745e-05,0,0,0,0.00017037834987638
"Klebsiella_pneumoniae",0.00717714195580214,0.0841014774697965,0,0.184538912180261,0.000143523209516953,0.0417511465193919,0.000241646454434504,0.000133328576723484,0.00405229796125929,0.000289748914898721,0.000225615686617053,0.000347520900678431,0.000137970551678317,0.0241830004806444,0.000354101806366453,0,0.000473555415805472,0,0,0.000353771834493389,0.00181306853346136,0.000687631338718494,0.00227380306800047,0,0,0.0030032450024223,0.0032887931231401,0.00202562864665866,0.000375640149071631,0,0,0,0,0.000193310985522418,0
"GGB9602_SGB15028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369817710095159,0,0,0,0,0,0,0,0.000568653200991816,0,0.00123495429117618,0,0,0,0,0,0,0,0
"Oscillospiraceae_unclassified_SGB15256",0.000175270331646014,0,0,0,0,0.0448565693702809,0,0,0,0,0,0,0,0,0,0,0.0316990650244183,0,0.000291809050322522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_AF02_12",0,0,7.50761102977189e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000108265363995788,0,0,0,0,0,0.0106924250837256,0,0.0743539284079683,0,0,0.000139622812721527,0,0,0,0.0031115909379243,0,0,0.014992233179104,0
"GGB9602_SGB15031",0,0,0.000956809866025873,0,0,0,0,0,0,0,0,0.000690926772564139,0,0,0,0,0.0106887016407177,0,0.00113062387300572,0,0,0,0,0,0.00460721422519953,0,0.0101368024934744,0,0,0.00285420619981569,0.00183131228211399,0.00474448801049478,0,0.0140061097070147,0
"Waltera_intestinalis",0.000776557533033745,0.00554139953809505,0.0268898258654086,0.000791216910308649,1.34942215133783,0.031240307858649,0,0.0979461547367424,0,0.0214162858335948,0.0786895585524729,0.0126010925731523,0.0957512020678403,0.0191932355789817,0.00458546711666936,0.00410431039436331,0.188130300524343,9.17436920887118e-05,0.00970465297364744,0.00129055642906374,0.00252945928406081,0.0735249330728548,0.00153405697238672,0.000486675410237289,0.00148967527904605,0.000468239715174352,0.0115683513660333,0.000718304705913331,0.000613093372174118,0.000346678868405947,0.0548882204762043,0.0284507551197058,4.75442984257565e-05,0.0377957208528362,0.000422019073658692
"Dorea_sp_AF36_15AT",0,0,0,0,0,0,0,0.00799366531364524,0,0,0,0.000171058041582724,0,0.00458314794502056,0,0,0,0,0,0,0,0.000132487995202225,0,0,0,0,0,0,0,0.000389162673642422,0,0.00376536867996207,0,0,0
"Bilophila_wadsworthia",0.00486728661037028,0.00187743697206658,0.0147064837320789,0.00219456664405385,0.00636973129200714,0.00670378403645866,0.0965873014737136,0.000624299708538026,0.00495605470655571,0.0408636914706136,0.011667582907255,0.0188746319264914,0.0212614422980427,0.047381100075886,0.000116791990956493,0.00110583993614223,0.00373748870820953,0,0.00876599000871427,0.0105139366040023,0.00360392639753762,0.00335953239546675,0.0357742135827878,0.000230888278998244,0.0163395505315881,0.124213762910167,0.0505552724337326,0.0352161650273705,0.000239185983334791,0.000390398923312391,0.00768967011170841,0.00455886295512793,0.0897697715473701,0.0225442509015856,0.000354730907288067
"GGB9677_SGB15180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608783046460692,0,0,0,0,0,0,0,0,0,0
"Romboutsia_timonensis",0.000585359620374286,0.000977306978969044,0.00376072534520106,0,0.000359739094979569,0,0,0,0,0,0.00031909330925232,0,0.00140257777481859,0.00285265043126099,0,0,0.000446874525291778,0.000626873464047869,0.00108987843149682,0,0,0.000782540608972941,0.000284135691896656,0,0.000429945920549338,0,0.00432001229887058,0,4.7518318298305e-05,0,0.0275930289985894,0.00107134276721578,0.000648908249097536,0.000417820296687828,0
"GGB9559_SGB14969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_SGB4909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_SGB4751",0,0,0.0023402812269606,0,0,0.000884638467774934,0,0,0,0,0,0,5.51555489604e-05,0.00457102929133399,0,0,0.0020549801082062,0,0,0,0,0,0,0.000434126936241519,0,0,0,0,0,0.000325113271801191,0.00050837550114324,0,0,0,0
"Lachnospiraceae_bacterium_Marseille_Q4251",0,0,0,0,0,0,0,0,0,0,0,0.000164016572003563,0.00151464515318347,0.000224497947916754,0,0,0,0,0,0,0,0,0,4.40819978329614e-05,0,0,0,0,0,0.000542392298832229,0,0.00021475905253606,0.00190483831735443,0,0
"Bifidobacterium_longum",1.52092932609915,0.00346854496765395,0.000389526563194427,0.00873773976381931,0.00483561264009933,0,0,0.165400174730489,0,0.0088051664860433,0.00230584890332662,0.0156538243470356,0.00581334481626933,0.00139930299262362,0,0,0,0,0.00128961799147516,0,0.00531828435420876,0,2.39086537609331e-05,0,0,0,0.000693925357037108,0,0,0.0376780187698017,0.00013974995059032,0.0087378791056941,0,0.0318716711003491,0.000799571619897313
"Negativibacillus_massiliensis",0.00301920179102007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357012089375992,0,0,0,0,0,0,0.00482625698616619,0,0,0,0,0,0,0,0
"GGB9699_SGB15216",0.00256386966898514,0.0715412516974077,0.000460466836089286,0,0,6.59301793915733e-05,0,0.028441855345047,0,0,0.0215549758804613,0.0263887888437413,0.010701673425327,0.00103581069231402,0,0,0.0010662968844897,0,0.000351958089638681,0,0.0103640305953249,0.00790150563776049,0,0.0267966276253294,0.00721065372466841,0,0.000915264811740768,0.00514101339737197,2.35552094385097e-05,0.0146031162465621,0.00731894682420124,0.04364202611334,0.01600733572058,0.000839431323845606,0
"Sutterella_wadsworthensis",9.53383293961249e-06,0.0103785219084926,0.0353569903671903,0,0,0.00173018081981951,0,0,0.000111983771539717,0.000253718667343103,0,0.0051115456337606,0.000510124126598616,0.0284983415810985,0,0.35055304919449,0.00631808514930465,0.000120791341831307,0.00170587186782545,0,0.000462965871419606,0,0.00998454266696184,0,0,0.000951735562689387,0,0.00455352370759449,0,5.76214813780377e-05,0.00967564537131522,0,0,0,0.0116017660724374
"Clostridium_sp_AF27_2AA",0,0,0,0,0,0.000655208956461302,0,0.00156864191789155,0,0,0.000155262149116062,8.92215834700778e-05,0,0,0,0.00663330917443731,0.00159746506090188,0,0.00120981938827393,0.00301717970845767,0.000147539447034246,0,0,0,0,0,5.78839885980726e-06,0,0,0,0,0,0,0.00345834310280952,0.00896770616239818
"Lachnospiraceae_bacterium_OM04_12BH",1.03881281268769e-05,0.00158910367720274,0.00251753757198369,0,0,0,0,0,0,0,0.00179755881961763,0,0,0.00129321796074693,0,0,0.000327297039977586,0,0,0,0,0.000529461449150725,0,0,0.000125377058389197,0,0,0,0,0,0,0.000681300427746206,0,0,0
"GGB9634_SGB15093",0.00669537309519891,0,0,0,0,0,0,0,0,0,0,0.000133316635666556,0,0,0,0,0.0167192860282971,0,8.93066024269923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9293_SGB14250",0,0.0210204033512699,0,0,0,0.00870359507862923,0,0,0,0,0.00179211456010657,0.00266558874853887,0,0,0,0,0.0101981468239313,0,0,0,0,0,0,0,0.00056572814316029,0,0.00069743945441502,0,0,0,0,0,0,0,0
"Clostridium_SGB4750",0.00172352484095316,0,0.00124970776308097,0,0,0.000366755539634422,0,0.00154163247090164,0,0,0.000293780504852567,0.00158264675225601,0.00195545337206433,0.00873358074698245,0,0.0253666023167359,0,0.00400940474677474,0.0012485590554747,0,0,0.000947699032963121,0.000442911377133144,0,0,0,0.000606323067492365,0,0,0.00222873312923278,0.00030927470550605,0.00131372036883121,0.000800238445294138,0,0.00793517980639648
"GGB9707_SGB15229",0.00934226843742054,0.0113529922805234,0.0135323824493745,0,0,0.0016148501110635,0,0,0,0,0.00231444232568143,0,0,0,0,0,0.0020495007105689,0,0,0,0,0.000493109635052372,0,0,0.0269151222506567,0,0.00522803735139483,0,0,0,0,0,0,0.0235228556418837,0
"Roseburia_intestinalis",0.00507635987189954,0.000245722225087242,3.57606924742261e-05,0.010472844197566,0.00488385071111454,0,0,0.00226421648687735,0,0,0.00470595747628803,0.0514671773450479,0.0307561445686437,0.00586388504027928,0,0.00469644737493991,0.011295572450933,0,0.0168413421569666,0.0115961473156761,0.00110986928866147,0.0344762677663817,0.000635757903392366,0.00774279159871735,0.000685709156349404,0.024976881466688,0.00160468895052353,0.000786849916203876,0,0.00863453168445679,0.0488675701025512,0.00816747415322471,0.013425721807663,0.000132856222936569,0
"GGB9608_SGB15041",0,0.000154403751843624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oscillospiraceae_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710545203811042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9760_SGB15374",9.8867051309614e-05,0.00274955242544856,0.000462218691578674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153312422280935,0,0.00113964328701876,0,0,0,0,0,0.0029612918145811,0,0,0,0,0,0.00143774191956805,0,0,0,0
"Butyricimonas_paravirosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180491510842803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alistipes_communis",0.130889780305541,0.0386100194178421,0,0.000424881028692329,0,0.0142593728396195,0,1.32050118769726e-05,0,0.000168373865028294,0.0244400911425213,0.155245689895726,0,0,0,9.54805025425549e-05,0.0133260698451635,0,0.0242565587314163,0,0.0729522155146019,0.0480602871899654,0.00012418406364968,0,0.114973368183274,0.000108897875616087,0.000986623082788166,0.00018492717261154,0.000671851243520335,0,0.0241489503926015,0.0151281023309707,0,0,0.000271658113959059
"Bifidobacterium_adolescentis",8.31851105693242e-05,4.92537043096223e-05,3.58822231395934e-05,0.000364287339864234,0,0,0,0.107126586324935,0,0.00372582145495252,0.0019073137243727,0,0.0255278879385883,0.00012147710267681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prevotella_copri_clade_C",0,0.000177045796098846,0,0,0,0,0.000839051369836077,0,0.0027339245039974,0,0,0.000320609424828865,0,0,0.000481084418383026,0.000708663067419139,0,0,0,0.000621820536781025,0,0.000563511296294751,0,0.000279346396548751,0,0,0.000714567300931498,0,0,0,0,0.0655067253941422,0,0.000430271073830788,0.331862756742324
"Bifidobacterium_bifidum",0,0,0,0,0,0,0,0,0,0,0.00422468689600618,0,0.00408554409057076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_callidus",0,0,0,0,0,0.00369825296397897,0,0.0495458862001618,0,0,0,0,0,0,0,0.0062299953903052,0,0,0,0,0,0,0,0,0,0,0.000197799873539203,0,0,0,0.0274433142705934,0,0,0,0
"Prevotella_copri_clade_A",0.00743647023456446,0.0737643066183875,0.759080176644221,0.00552624575915088,0.000230327081480195,8.75239865436869e-05,0.00195683368475762,0.00620702533979711,0.0212470783143828,0.000296032470669239,1,0.00440180696894513,0.000661472811428001,0.00733364303184394,0.00665733020243169,0.00518670384357725,0.134802597119533,0.00033592148997532,0.0157220882201897,0.00497876972642757,0.00215796878615806,0.482247574611263,0.00454052906763382,0.000870656115169373,0.000669250780041354,0.00761073657890443,0.00279745089670051,0.000311585204480561,0.00380045887984264,0.00172039310469861,1.04830534549466,0.00123862230317565,0.000230037960814866,0.00285664322983716,3.87868546015486
"Collinsella_aerofaciens",0.00351126684727116,0.00220765371585626,0.00254244030077891,0.000210467246929885,0,0.000628155581814801,0,0.114246178615667,0,0,0.00770348487453697,0.00242328362753879,0.0128278988232765,0,0,0.000629739204188089,0.000354904402417274,8.26596765597632e-05,0,0.0247488177989426,0,0.00573375968700174,0,0,0,0,0.00329843454593239,0,0.000186095998858402,0,0,0.00463002809612618,0,0,0.0589132167357181
"Gemmiger_formicilis",0.00660257374376745,0.0166316010861558,2.64717764817177e-06,0.00267527308103753,0,0,0,0,0,0,0.107488763017476,0.0818063465207621,0.0178577890966401,0,0,0,0.000848856679094021,2.13264027102162e-05,0,0.0127552560082289,1.39678411789141e-05,0.0351050796355227,0,0,0.0156193294644421,0,0.00984228006987416,0.0280673932361449,0,0.056611907651166,0.0155736486969536,0.0067273203584238,0,0,5.9260247211005e-05
"Bacteroides_thetaiotaomicron",0.00359794232759358,0.234593139738937,0.104886682359905,0.0919501929374519,0.000396378636801975,0.010368541166726,0.231204489620775,0.00602662763123758,0.0549080838750953,0.0501463017931279,0.00698439697539496,0.0143715912842368,0.00108330140954054,0.01677076304349,0.173937557483439,0.0662074140494135,0.0195953182623255,0.000215584631437632,0.00481421282036952,0.000342604044546803,0.0565713153087774,0.646284229699333,0.353979482691957,0.00167314481122757,0.0132120277934489,0.0012622800715491,0.0372976078312843,0.230082426199133,0.39825710642062,0.125835961650775,0.0082840153751662,0.0205179994069596,0.213853126849333,0.000230173661753959,0.0362257921057116
"Bacteroides_fragilis",0.000703723595473023,0.11073460082021,3.60106658894494e-05,0.0033724235797608,0.382364869823598,0.00595944352803122,1.22116008641519,0.000567690460189774,0.0656786708313688,0.043776884544523,0.000540394533691033,0.100189996756163,0.000427648015708618,0.56505394052894,0.174087184158418,0.00161808145045076,0.00507278595469119,0.341791954335261,0.00260890193522744,0.00107157699760023,0.000671808567770684,0.057298108738576,0.121668109965979,0,0,0.0427282071559439,0.000479578014338955,0.00782933788363398,0.0652584835903021,0.20228239961612,0.00457432177993576,0.000140039972228021,0.0588924367557669,0.00151626625846617,0.000701693331585096
"Holdemanella_porci",0.00420076897203416,0,0,0,0,0,0,0,0,0,0.00139253726087601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9760_SGB15373",0.00112087011509975,0.00136116126589341,0.000347166178795183,0,0,0.000465929514332972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119571008179552,0,0,0.00011705362337708,0,0.00122332586432916,0,0,0.00212816876184732,0,0.00151554884192259,0,0,0
"Anaerotignum_faecicola",0.0162822206659275,0.0230802891812358,0.00428363914766789,0,0,0.0396721299099337,0,0.00821470119952491,0,9.28020275940278e-05,8.35874579916695e-05,0.019938734178579,8.84080053318526e-05,0.0105482600139991,0,0.376129758058897,0.00217110485419746,0,0.000929800716716928,0,0,0.0107879354905,0,0.0105468111877871,0.00225558156168386,0,0.0110279158113208,0,0.000350165419627762,0.0238012672171748,0.0052056034695876,0.3632922618706,0.0011675130088754,0.00569676612851459,0.00013269134957977
"GGB13493_SGB15238",0,0,0.000885257899725486,0,0,0.000215414538359996,0,0,0,0.00145021922805254,0,5.09124711636626e-05,3.73100634521593e-05,0,0,5.9055904483588e-05,0.00182886358681614,0,0,0,0,0,8.23215955019479e-05,0,0.00302457374473811,0,0.0250364203538534,0,0,0,0.00229170670594336,0,0,0,0
"GGB9642_SGB15119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875781867924811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senegalimassilia_anaerobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB34797_SGB14322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Holdemanella_biformis",0,0,0.000178580510016043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9759_SGB15370",0.000278477315327474,0.000425223813527355,0.000197208245000091,0,0,0,0,0,0,0,0.00115339910311883,0,0,0,0,0,0,0,0,0,0,0.00503373376269571,0,0,0,0,0.000378627886887412,0,0,0,7.5557107298663e-05,0,0,0,0
"Alistipes_senegalensis",6.26122905043385e-05,0,0.00262168131143081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568288370032701,0,0.0295575898748793,0,0,0,0,0,0.00603130221946759,0,0,0,0,0,0.000709714210828924,0,0,0,0.000288153375391787
"Ellagibacter_isourolithinifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Desulfovibrio_SGB5076",0.000655701379770471,0,0,0,0,0,0,0,0,0,0,0,0.00456284713491904,0,0,0,0,0,0,0,0.00187014262624676,0,0,0,0,0,0.000254950067907521,0,0,0,0,0,0,0,0
"GGB33928_SGB15225",0.00336779913439483,0.0286201410543185,0.00522503824268949,0,0,0,0,0,0,0,0.00165677977777262,0.0453945690549409,0.0130140271739376,0,0,0,0.000909597272035368,0,0,0,0,0.0194865259320553,0,0,0.00343646163835095,0,0,0,0,0,0.00586569199709648,0,0,0.00400985110931232,0
"Alistipes_indistinctus",0.00251090196930885,0.101467483018652,0.0277122757912865,0,0,0.00212572134158113,0,0.00579555816705483,0,0,0.0110932618610463,0.0078283875479917,0,0.000469668036564545,0,0.00331264384240293,3.31735033763578e-05,0,0,7.09968416085145e-05,0,0,0,0,0.00438242264209816,0,0.00151550748848702,0.0501446104346065,0.0145755995328376,0,0.000887497488580878,0.0526561501845218,0,0,0
"Slackia_isoflavoniconvertens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_sp_AF41_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218694001626484,0,0,0,0,0,0,0,0
"Streptococcus_parasanguinis",0.000712667033806543,0.00282490096888261,0.000105164727377236,0,5.9631108721223e-05,0.0103647262184691,0,0.00021932589489554,0,9.07107426847378e-05,0,0,0,0,0,0.000934935808375027,0,0,0,0,0,2.23419501657778e-05,0,0,0,0,0,0.00011279807737711,0,0,0,0.00101876459345438,4.68492780123431e-05,0,0
"GGB9627_SGB15081",0.00157434343091853,0.00257380625382318,0.000123309075865232,0,0,0.00299173045133042,0,0,0,0,0.000441252336432588,0.0120926765082384,0.00840277355264408,0,0,0,0,0,0,0,0,0.0024661481934142,0,0,0.000646248742220372,0,0,0,0,0,0,0,0,0,0
"Clostridiales_bacterium",0,0.000372703891026589,0.00149421936251284,0,0,0.000893888047115946,0,0.0151033413953661,0,0.0409566164435779,0.000278509270397533,0,0,0.00160675841368791,0,0.0566159289385378,0.000367527627691692,0.000255836738294357,0.0076893122819599,0.00127796484853256,0.000124444484534946,0.00011758172714823,0.00193408051851057,0,9.82295841452043e-05,0,0.000965715606311357,0.0340068575952851,0,0.00672913993004364,3.10277990055111e-05,0.00327434300604195,0.0302567817306059,0.0187051618640292,0
"Eubacteriales_unclassified_SGB15145",0,0.000165178888666148,0.000924665835101494,0,0,0,0,0,0,0,0,0,0,0.00255667526989365,0,0,0,0,0,0.0126094414963991,0.000859697370447289,6.00748599042457e-05,0,0,7.61062596892912e-06,0,0,0.00282670460784762,0,0,0.00618786681984928,0,0,0,0
"GGB80011_SGB15265",0.025841557698631,0.0010837408907533,0.0131801883220259,0.000435875610071087,0,0.0159884010407434,0,6.80982210676835e-05,0,0,0.0407589221451841,0.00493707253179298,0.0751353663294904,0.000135109753289768,0,0,0.036725248461792,0,0.00197176681057008,0,0.00934203077711752,0.0226391722541495,0,0.000242896772652511,0.0123991007898349,0,0.0337000967376478,0.000219835172257143,0.000571591827058643,0.00799453873773478,0.0106273019744559,0.00857798162907788,0.0543363668584002,0.00032534582524936,0.00111465457620843
"Gemmiger_SGB15299",0,0,0,0,0,0,0,0,0,0,0.000292647940107099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234361064569585,0,0,0,0
"GGB2998_SGB3988",0.000179699196294804,0.00106832450990848,0.0010459037480519,0,0,0.000365317231009528,0,0,0,0,0.000574842714048229,0,0,0.00375120628514299,0,0,0.00913855209138786,0,0.000135137250429431,0,0,0.00314003894012217,0,0,0.00325323206277795,0,0.01000180503639,0.0112550525289526,0,0,0.00395508926506067,0.0115774214090392,0,0.0013214766450133,0
"GGB9614_SGB15049",0,0.000267269272961888,0.000638748855515128,0,0,0,0,0.00166202473209501,0,0,8.25551429065439e-05,0,0.022787776923578,0,0.00276106855146048,0.00276505355848588,0.000682957318186052,0,0.00631189191557391,0,0.00116961217724608,0.00625308328216654,0,0.0433335226541766,0,0,0.000221628199837423,0.00900002990320502,0,0.0102205874034392,0.000970879539288441,0.000229148597567277,0,0.00205744388540712,0
"Rheinheimera_SGB14999",0.00164571278568984,0.000283207565095246,0.00114208282445674,0,0,0.00168229518125594,0,0.00257707834071221,0,0,0.00167075612561907,0.000698715320803934,0.0124329045932645,0.00270242017579768,0,0,0.00133831613785713,0.000425945557736622,0.00338597803251025,0.00256360340072243,0.00291562348944348,0.0012280052604481,6.0890433518998e-05,0.00130084282191758,0.0009899680236839,0.00656277534243691,0.00136141785375909,0.00262214608276059,0,0.00155579960891139,0.00834368106183228,0.00203475725303288,0.00189358369881548,0,0
"Vescimonas_coprocola",0.0068787915460979,0.0280972201894056,0.00281771908390324,0.00159991752529368,0,0.000163082542736069,0,0.114764958082494,0,0,0.00390580610698945,0.0406104665880366,0.0382221906210388,0.00971701325466116,0,0,0.00153869998913172,9.40442777225129e-05,0.00905632512485357,0.00124723284972977,0.00537488808869475,0.00912118069582381,0.000661811259955859,0.0509102254553776,0.024829363878667,0.000781939713291092,0.0260314703980434,0.00262582733172374,0.000304026002454064,0.0215562154675996,0.00400117249448909,0.26243796562307,0.000157645261486628,0.00143468140559746,0.000613276047382
"Flavonifractor_plautii",0.00115951813213109,0.00105504186896035,0.00314012993396394,0.0124440793762221,0.0558545319372258,2.77596896815971e-05,0.000454379436205944,0.0548535180637192,0.0257636406291786,0.0842796798082248,0.000108637763116513,0.000553010288972794,0.00455404072691231,0.0325543279588081,0.0126524992272022,0.000735507602098337,0.000415874112578647,0.00213294741626771,0.00223271985293445,0.00983314060839621,0.00278753369772379,0.000350924067973271,0.00185880189736484,0.0860226826964118,0.00155058156913151,1.08091129372878,0.00159875636150254,0.0391227727288136,0.00528932744173372,0.01460012526604,0.00140968855622698,0.00680507533018811,0.230344144991054,0.00152311072781492,0.041723437995756
"Collinsella_SGB4121",0.00346519599601098,0.000469684805561557,0.00153014515117892,0.000827602137947095,0,0,0,0.00365979138239855,0,0.00494231940670259,0.000762122605433241,8.78724534837786e-05,0,0.00461475914048052,0.000181819086666613,0,0,6.75524554123406e-05,0.00572246841717273,0.00254528988263058,0.000753756710488507,0,0.000930591734753605,0.00444283141255057,0.00190829858638026,0,0.0121397197559585,0,0.000532492543441083,0,0,0.00862156460510361,0,0,0
